user_genome	classification	classification_color	Genome_size	Completeness	Contamination	checkM	checkM_ann	Cultured	ncbi_genome_category
1111525849862568_bin.84	Pseudomonadota	#848380	3733071	72.41	4.73	1	MQ	1	unclassified
1111525849668784_bin.16	Pseudomonadota	#848380	3347820	62.95	0.5	1	MQ	1	classified
T2108174051_concoct_bins_bin.67	Pseudomonadota	#848380	2552622	66.47	2.1	1	MQ	1	unclassified
1111525849669879_bin.25	Pseudomonadota	#848380	1806871	58.51	1.84	1	MQ	1	unclassified
1111525849640573_bin.25	Pseudomonadota	#848380	2619851	59.38	9.48	1	MQ	1	unclassified
1111525849743575_bin.5	Pseudomonadota	#848380	3977427	98.86	1.15	1	HQ	1	unclassified
1111525849743403_bin.23	Pseudomonadota	#848380	1930325	57.91	0.94	1	MQ	1	unclassified
T2108174111_metabat2_bins_bin.42	Pseudomonadota	#848380	2160422	71.81	1.623	1	MQ	1	classified
1111525849752591_bin.13	Pseudomonadota	#848380	2704784	70.45	5.99	1	MQ	1	unclassified
T2108173874_metabat2_bins_bin.111	Pseudomonadota	#848380	2540249	70.8	6.117	1	MQ	1	unclassified
T2108173873_maxbin2_bins_bin.64	Pseudomonadota	#848380	2697717	50.6	8.965	1	MQ	1	unclassified
T2108174026_concoct_bins_bin.24	Pseudomonadota	#848380	1734840	60.09	5.006	1	MQ	1	classified
1111525849664398_bin.11	Pseudomonadota	#848380	1572689	53.15	9.48	1	MQ	1	classified
T2108174089_concoct_bins_bin.87	Pseudomonadota	#848380	1968253	50.75	5.599	1	MQ	1	unclassified
T2108173918_metabat2_bins_bin.18	Pseudomonadota	#848380	2351822	51.01	3.448	1	MQ	1	unclassified
T2108173967_metabat2_bins_bin.78	Pseudomonadota	#848380	2274059	65.27	7.261	1	MQ	1	unclassified
T2108173977_metabat2_bins_bin.21	Pseudomonadota	#848380	1746382	52.55	3.414	1	MQ	1	unclassified
T2108173989_metabat2_bins_bin.6	Pseudomonadota	#848380	3684971	55.22	6.034	1	MQ	1	unclassified
T2108173888_concoct_bins_bin.8	Pseudomonadota	#848380	2588130	73.19	8.119	1	MQ	1	unclassified
1111525849743575_bin.17_new	Pseudomonadota	#848380	2318520	70.48	4.15	1	MQ	1	classified
1111525849486576_bin.12	Pseudomonadota	#848380	2255463	61.26	3.45	1	MQ	1	unclassified
T2108173918_metabat2_bins_bin.116	Pseudomonadota	#848380	1903777	55.24	5.032	1	MQ	1	unclassified
1111525849486576_bin.23	Pseudomonadota	#848380	2345082	67.61	0	1	MQ	1	unclassified
MET0231_bin.3	Pseudomonadota	#848380	1715208	50.08	4.4	1	MQ	1	unclassified
T2108174135_metabat2_bins_bin.98	Pseudomonadota	#848380	2024457	70.86	1.788	1	MQ	1	classified
T2108173887_metabat2_bins_bin.88	Pseudomonadota	#848380	2875616	56.89	7.494	1	MQ	1	unclassified
T2108173996_metabat2_bins_bin.9	Pseudomonadota	#848380	2851487	69.82	3.448	1	MQ	1	unclassified
1111525849486576_bin.54	Pseudomonadota	#848380	1614225	58.13	2.32	1	MQ	1	unclassified
T2108173874_concoct_bins_bin.83	Pseudomonadota	#848380	1471977	60.83	4.209	1	MQ	1	unclassified
1111525849743575_bin.48	Pseudomonadota	#848380	1309236	63.16	5.26	1	MQ	1	unclassified
T2107172006_metabat2_bins_bin.12	Pseudomonadota	#848380	1443686	69.23	0	1	MQ	1	unclassified
1111525849743575_bin.70	Pseudomonadota	#848380	1790154	88.3	0	1	MQ	1	unclassified
T2107172006_metabat2_bins_bin.42	Pseudomonadota	#848380	1231666	54.12	0	1	MQ	1	unclassified
1111525849743575_bin.78	Pseudomonadota	#848380	1211981	56.76	2.56	1	MQ	1	unclassified
1111525849668977_bin.9	Pseudomonadota	#848380	1380857	68.22	0.59	1	MQ	1	unclassified
1111525849649875_bin.7	Pseudomonadota	#848380	1596564	68.12	0.04	1	MQ	1	unclassified
1111525849743575_bin.83	Pseudomonadota	#848380	1893600	94.14	0	1	HQ	1	unclassified
1111525849743575_bin.92	Pseudomonadota	#848380	2697885	100	0.03	1	HQ	1	unclassified
1111525849753914_bin.13	Pseudomonadota	#848380	1303573	68.86	0	1	MQ	1	unclassified
1111525849743663_bin.15	Pseudomonadota	#848380	3330423	98.65	0	1	HQ	1	unclassified
1111525849743575_bin.7_new	Pseudomonadota	#848380	1052597	54.12	0	1	MQ	1	classified
1111525849743663_bin.2	Pseudomonadota	#848380	3369997	92.72	1.46	1	HQ	1	unclassified
1111525849743902_bin.2	Pseudomonadota	#848380	3663376	98.48	0.3	1	HQ	1	classified
T2108174011_metabat2_bins_bin.38	Pseudomonadota	#848380	3243292	57.05	5.172	1	MQ	1	unclassified
T2108174010_metabat2_bins_bin.31	Pseudomonadota	#848380	3277968	56.19	6.896	1	MQ	1	classified
1111525849748616_bin.46	Pseudomonadota	#848380	1672087	87.46	0.87	1	MQ	1	unclassified
1111525849480093_bin.35	Pseudomonadota	#848380	3259027	75.29	6.7	1	MQ	1	unclassified
1111525849752591_bin.35	Pseudomonadota	#848380	3035028	99.02	0.22	1	HQ	1	unclassified
1111525849752591_bin.7	Pseudomonadota	#848380	3309854	99.51	0.35	1	HQ	1	unclassified
1111525849755503_bin.1	Pseudomonadota	#848380	1814929	95.95	0.55	1	HQ	1	unclassified
1111525849755503_bin.11	Pseudomonadota	#848380	2538712	97.75	0	1	HQ	1	unclassified
1111525849755503_bin.15	Pseudomonadota	#848380	2500788	97.61	0.58	1	HQ	1	unclassified
1111525849755644_bin.61	Pseudomonadota	#848380	1886824	76.3	7.13	1	MQ	1	classified
T2108173887_metabat2_bins_bin.97	Pseudomonadota	#848380	3077189	66.28	2.096	1	MQ	1	classified
1111525849755644_bin.82	Pseudomonadota	#848380	2269432	89.29	2.81	1	MQ	1	unclassified
1111525849758379_bin.3	Pseudomonadota	#848380	4667017	94	3.69	1	HQ	1	classified
1111525849758776_bin.10	Pseudomonadota	#848380	3304015	99.22	0.46	1	HQ	1	unclassified
1111525849478105_bin.2	Pseudomonadota	#848380	2008243	90.12	9.86	1	MQ	1	unclassified
1111525849758776_bin.17	Pseudomonadota	#848380	2175856	79.59	5.22	1	MQ	1	unclassified
1111525849758776_bin.34	Pseudomonadota	#848380	3596647	79.41	3.69	1	MQ	1	unclassified
1111525849737518_bin.6	Pseudomonadota	#848380	2654547	63.54	4.58	1	MQ	1	unclassified
1111525849760419_bin.12	Pseudomonadota	#848380	2854535	90.88	2.19	1	HQ	1	unclassified
1111525849760419_bin.8	Pseudomonadota	#848380	3189005	97.88	2.48	1	HQ	1	unclassified
1111525849766006_bin.3	Pseudomonadota	#848380	1425255	97.9	0.28	1	HQ	1	classified
1111525849766067_bin.18	Pseudomonadota	#848380	4077489	97.75	0.65	1	HQ	1	unclassified
1111525849766308_bin.12	Pseudomonadota	#848380	3788469	92.42	0.7	1	HQ	1	classified
1111525849766308_bin.30	Pseudomonadota	#848380	5652195	98.97	1.45	1	HQ	1	unclassified
T2108173981_metabat2_bins_bin.12	Pseudomonadota	#848380	1633398	58.62	0	1	MQ	1	unclassified
1111525849767321_bin.3	Pseudomonadota	#848380	1086123	90.88	0.87	1	HQ	1	unclassified
1111525849862995_bin.12	Pseudomonadota	#848380	791473	51.95	0.84	1	MQ	1	unclassified
1111525849767380_bin.22	Pseudomonadota	#848380	3166098	91.01	4.59	1	HQ	1	classified
1111525849480213_bin.23	Pseudomonadota	#848380	2990589	98.13	1.33	1	HQ	1	unclassified
1111525849767596_bin.6	Pseudomonadota	#848380	3650715	99.15	0.79	1	HQ	1	unclassified
1111525849770374_bin.4	Pseudomonadota	#848380	3560274	90.64	0.1	1	HQ	1	classified
1111525849771545_bin.23	Pseudomonadota	#848380	4282777	95.3	3.84	1	HQ	1	unclassified
1111525849480988_bin.18	Pseudomonadota	#848380	1827850	68.96	1.16	1	MQ	1	unclassified
1111525849771545_bin.28	Pseudomonadota	#848380	3269132	93.98	0.74	1	HQ	1	unclassified
T2108173943_concoct_bins_bin.140	Pseudomonadota	#848380	920133	52.64	0.795	1	MQ	1	unclassified
1111525849771545_bin.33	Pseudomonadota	#848380	2889352	98.91	0.15	1	HQ	1	classified
T2108174123_concoct_bins_bin.36	Pseudomonadota	#848380	1826394	65.03	5.882	1	MQ	1	classified
T2107172010_concoct_bins_bin.207	Pseudomonadota	#848380	1887436	64.77	5.522	1	MQ	1	classified
1111525849755644_bin.96	Pseudomonadota	#848380	1863044	66.75	7.5	1	MQ	1	classified
T2108173934_concoct_bins_bin.118	Pseudomonadota	#848380	1007416	54.06	3.675	1	MQ	1	classified
T2108174069_metabat2_bins_bin.85	Pseudomonadota	#848380	1453339	59.22	2.746	1	MQ	1	classified
T2108173934_concoct_bins_bin.221	Pseudomonadota	#848380	1931605	71.91	5.362	1	MQ	1	classified
T2108173861_concoct_bins_bin.52	Pseudomonadota	#848380	1691354	68.97	2.885	1	MQ	1	classified
T2107172010_concoct_bins_bin.108	Pseudomonadota	#848380	1475926	56.16	3.463	1	MQ	1	classified
1111525849771545_bin.49	Pseudomonadota	#848380	2501466	82.06	8.15	1	MQ	1	unclassified
T2108174062_concoct_bins_bin.35	Pseudomonadota	#848380	1758769	69.81	2.703	1	MQ	1	unclassified
T2107172016_metabat2_bins_bin.41	Pseudomonadota	#848380	1281867	57.89	0	1	MQ	1	unclassified
T2108173937_concoct_bins_bin.58	Pseudomonadota	#848380	1764158	51.72	6.739	1	MQ	1	unclassified
T2108174012_maxbin2_bins_bin.11	Pseudomonadota	#848380	1394220	51.86	9.449	1	MQ	1	classified
T2108174143_metabat2_bins_bin.5	Pseudomonadota	#848380	1236395	56.81	5.172	1	MQ	1	classified
1111525849755644_bin.100	Pseudomonadota	#848380	1320726	62.39	4.87	1	MQ	1	unclassified
MET0259_bin.22	Pseudomonadota	#848380	1824329	87.65	5.07	1	MQ	1	classified
1111525849755503_bin.21	Pseudomonadota	#848380	1138126	56.41	0.56	1	MQ	1	classified
T2108174011_metabat2_bins_bin.23	Pseudomonadota	#848380	1825863	71.55	4.31	1	MQ	1	unclassified
1111525849478105_bin.5	Pseudomonadota	#848380	1779170	81.95	7.46	1	MQ	1	classified
1111525849858958_bin.18	Pseudomonadota	#848380	1412054	60.34	0	1	MQ	1	classified
T2108174132_concoct_bins_bin.53	Pseudomonadota	#848380	2035962	87.02	7.688	1	MQ	1	classified
1111525849645395_bin.2	Pseudomonadota	#848380	2071214	86.6	7.47	1	MQ	1	classified
1111525849644767_bin.5_new	Pseudomonadota	#848380	2049975	67.24	7.76	1	MQ	1	unclassified
1111525849748616_bin.40	Pseudomonadota	#848380	1525709	71.94	1.34	1	MQ	1	classified
1111525849479998_bin.15	Pseudomonadota	#848380	1789080	68.97	8.62	1	MQ	1	unclassified
T2107171997_metabat2_bins_bin.31	Pseudomonadota	#848380	1335977	52.58	0	1	MQ	1	classified
T2107171987_concoct_bins_bin.33	Pseudomonadota	#848380	1192200	50.16	6.625	1	MQ	1	classified
T2108174114_concoct_bins_bin.83	Pseudomonadota	#848380	1560385	63.67	7.332	1	MQ	1	classified
T2108174119_concoct_bins_bin.49	Pseudomonadota	#848380	1168910	52.84	5.175	1	MQ	1	classified
DP1807004481_bin.3_new	Pseudomonadota	#848380	1015342	52.8	0.08	1	MQ	1	classified
T2108174125_concoct_bins_bin.58	Pseudomonadota	#848380	1384978	53.33	7.366	1	MQ	1	unclassified
T2107172016_metabat2_bins_bin.82	Pseudomonadota	#848380	1617893	58.77	7.758	1	MQ	1	unclassified
T2107171993_metabat2_bins_bin.38	Pseudomonadota	#848380	1815388	70.68	3.448	1	MQ	1	classified
T2107171992_concoct_bins_bin.62	Pseudomonadota	#848380	1768643	56.61	6.347	1	MQ	1	unclassified
T2108174143_metabat2_bins_bin.12	Pseudomonadota	#848380	1613117	56.03	1.724	1	MQ	1	classified
T2108173889_concoct_bins_bin.67	Pseudomonadota	#848380	1726318	70.61	5.316	1	MQ	1	classified
T2108174046_concoct_bins_bin.131	Pseudomonadota	#848380	1605092	59.41	4.685	1	MQ	1	unclassified
T2109199080_concoct_bins_bin.46	Pseudomonadota	#848380	1585861	68.93	3.092	1	MQ	1	classified
1111525849480213_bin.28	Pseudomonadota	#848380	3319374	95.98	1.84	1	HQ	1	unclassified
T2108174081_concoct_bins_bin.23	Pseudomonadota	#848380	1523731	62.69	3.117	1	MQ	1	classified
T2108174098_metabat2_bins_bin.67	Pseudomonadota	#848380	1576655	50	1.724	1	MQ	1	classified
1111525849644767_bin.16_new	Pseudomonadota	#848380	2413743	84.25	8.68	1	MQ	1	unclassified
MET0353_bin.5	Pseudomonadota	#848380	1768597	70.01	2.01	1	MQ	1	classified
T2108173990_concoct_bins_bin.19	Pseudomonadota	#848380	1811450	65.86	4.082	1	MQ	1	classified
T2108174058_concoct_bins_bin.60	Pseudomonadota	#848380	1715186	52.39	5.813	1	MQ	1	unclassified
T2108173904_concoct_bins_bin.82	Pseudomonadota	#848380	1565743	50.31	7.57	1	MQ	1	classified
T2108174100_concoct_bins_bin.157	Pseudomonadota	#848380	1609334	56.39	9.345	1	MQ	1	unclassified
T2108173976_concoct_bins_bin.22	Pseudomonadota	#848380	1089501	50.78	6.034	1	MQ	1	unclassified
T2107171953_metabat2_bins_bin.51	Pseudomonadota	#848380	1331055	62.93	6.896	1	MQ	1	classified
1111525849771679_bin.28	Pseudomonadota	#848380	2688425	81.67	3.19	1	MQ	1	unclassified
T2108174069_metabat2_bins_bin.10	Pseudomonadota	#848380	1296880	69.75	4.098	1	MQ	1	classified
T2107171953_metabat2_bins_bin.34	Pseudomonadota	#848380	1474439	59.41	4.116	1	MQ	1	unclassified
MET0353_bin.48	Pseudomonadota	#848380	1304717	62.13	9.62	1	MQ	1	unclassified
T2108174006_metabat2_bins_bin.19	Pseudomonadota	#848380	1531310	60.34	5.172	1	MQ	1	classified
1111525849478719_bin.7	Pseudomonadota	#848380	1356708	64.73	6.91	1	MQ	1	classified
T2108174048_concoct_bins_bin.143	Pseudomonadota	#848380	1483374	73.36	8.019	1	MQ	1	classified
T2107171955_maxbin2_bins_bin.18	Pseudomonadota	#848380	1213617	52.58	5.172	1	MQ	1	unclassified
1111525849478185_bin.10	Pseudomonadota	#848380	1448241	61.83	1.72	1	MQ	1	unclassified
T2107171985_concoct_bins_bin.30	Pseudomonadota	#848380	1096568	56.95	4.892	1	MQ	1	classified
T2108174143_metabat2_bins_bin.10	Pseudomonadota	#848380	1153202	54.09	3.809	1	MQ	1	classified
MET0715_bin.21	Pseudomonadota	#848380	1483394	73.79	2.95	1	MQ	1	classified
1111525849755863_bin.17	Pseudomonadota	#848380	1587361	62.38	5.64	1	MQ	1	classified
1111525849645470_bin.20	Pseudomonadota	#848380	1315071	67.06	5.72	1	MQ	1	classified
1111525849758776_bin.20_new	Pseudomonadota	#848380	1336014	53.16	1.3	1	MQ	1	unclassified
1111525849771817_bin.11	Pseudomonadota	#848380	2757668	82.86	4.72	1	MQ	1	unclassified
MET0772_bin.10	Pseudomonadota	#848380	1538545	58.32	3.8	1	MQ	1	unclassified
T2107172023_concoct_bins_bin.5	Pseudomonadota	#848380	1216622	56.99	8.309	1	MQ	1	classified
T2108174026_concoct_bins_bin.49	Pseudomonadota	#848380	1494347	71.23	9.179	1	MQ	1	classified
T2108174027_concoct_bins_bin.21	Pseudomonadota	#848380	989029	50.34	5.073	1	MQ	1	classified
T2108174070_metabat2_bins_bin.5	Pseudomonadota	#848380	1018627	54.26	3.562	1	MQ	1	classified
T2108174016_concoct_bins_bin.39	Pseudomonadota	#848380	1431287	71.25	3.272	1	MQ	1	classified
T2108174054_maxbin2_bins_bin.8	Pseudomonadota	#848380	4031361	69.16	7.629	1	MQ	1	unclassified
T2107171979_concoct_bins_bin.34	Pseudomonadota	#848380	1156860	52.92	5.627	1	MQ	1	classified
MET0310_bin.39	Pseudomonadota	#848380	3952457	90.51	3.59	1	HQ	1	classified
T2109199218_concoct_bins_bin.10	Pseudomonadota	#848380	2895743	58.61	9.665	1	MQ	1	classified
T2107172009_concoct_bins_bin.29	Pseudomonadota	#848380	1122534	50.29	1.499	1	MQ	1	classified
T2108174141_concoct_bins_bin.36	Pseudomonadota	#848380	1324935	57.07	3.014	1	MQ	1	classified
T2109198914_maxbin2_bins_bin.6	Pseudomonadota	#848380	2075999	51.25	1.724	1	MQ	1	unclassified
1111525849862568_bin.80	Pseudomonadota	#848380	2261871	50.24	6.03	1	MQ	1	classified
R_T2109198892_maxbin2_bins_bin.1	Pseudomonadota	#848380	1861258	50.71	0.773	1	MQ	1	classified
T2109198895_maxbin2_bins_bin.4	Pseudomonadota	#848380	2008685	50.17	3.898	1	MQ	1	classified
T2109198987_maxbin2_bins_bin.1	Pseudomonadota	#848380	2364208	53.29	10	1	MQ	1	unclassified
1111525849664761_bin.2	Pseudomonadota	#848380	2107905	54.49	2.3	1	MQ	1	classified
1111525849663614_bin.82	Pseudomonadota	#848380	4637036	59.98	8.62	1	MQ	1	classified
T2108173981_metabat2_bins_bin.35	Pseudomonadota	#848380	3752135	58.96	1.724	1	MQ	1	classified
T2107172006_maxbin2_bins_bin.19	Pseudomonadota	#848380	1579684	50.16	7.199	1	MQ	1	classified
DP1807004485_bin.10	Pseudomonadota	#848380	2489471	57.73	8.62	1	MQ	1	unclassified
T2108174057_concoct_bins_bin.106	Pseudomonadota	#848380	2089527	61.82	7.759	1	MQ	1	classified
T2108174074_concoct_bins_bin.38	Pseudomonadota	#848380	1917993	59.27	4.358	1	MQ	1	classified
T2108174081_concoct_bins_bin.13	Pseudomonadota	#848380	1911620	56.28	8.552	1	MQ	1	classified
T2108173925_maxbin2_bins_bin.23	Pseudomonadota	#848380	1262775	62.93	5.783	1	MQ	1	classified
T2108173971_maxbin2_bins_bin.15	Pseudomonadota	#848380	1781395	52.81	6.867	1	MQ	1	classified
T2108173925_concoct_bins_bin.11	Pseudomonadota	#848380	5897713	57.91	3.448	1	MQ	1	unclassified
T2109198919_concoct_bins_bin.4	Pseudomonadota	#848380	1717054	66.05	6.426	1	MQ	1	classified
T2107171999_concoct_bins_bin.19	Pseudomonadota	#848380	2054714	69.9	2.865	1	MQ	1	classified
T2108173868_concoct_bins_bin.84	Pseudomonadota	#848380	2206262	73.42	5.581	1	MQ	1	classified
T2108173923_concoct_bins_bin.61	Pseudomonadota	#848380	2011539	70.35	6.173	1	MQ	1	classified
T2108173952_concoct_bins_bin.51	Pseudomonadota	#848380	1725702	59.56	7.727	1	MQ	1	classified
T2107171993_concoct_bins_bin.104	Pseudomonadota	#848380	1649114	63.91	8.61	1	MQ	1	classified
MET0243_bin.5	Pseudomonadota	#848380	1850086	64.93	1	1	MQ	1	classified
T2108174129_metabat2_bins_bin.10	Pseudomonadota	#848380	1825238	64.46	3.256	1	MQ	1	classified
T2108174100_metabat2_bins_bin.53	Pseudomonadota	#848380	1708361	60.89	5.353	1	MQ	1	classified
T2107172013_concoct_bins_bin.61	Pseudomonadota	#848380	1488590	50.79	2.267	1	MQ	1	classified
T2108174037_concoct_bins_bin.16	Pseudomonadota	#848380	1419325	59.76	6.489	1	MQ	1	classified
T2108173958_maxbin2_bins_bin.80	Pseudomonadota	#848380	1917134	54.76	8.396	1	MQ	1	classified
T2108174111_metabat2_bins_bin.27	Pseudomonadota	#848380	1512271	50.86	1.724	1	MQ	1	classified
T2108173994_maxbin2_bins_bin.16	Pseudomonadota	#848380	4893070	73.97	7.569	1	MQ	1	classified
T2108173925_maxbin2_bins_bin.26	Pseudomonadota	#848380	2197137	51.78	8.526	1	MQ	1	unclassified
T2108174016_metabat2_bins_bin.6	Pseudomonadota	#848380	2636519	65.98	6.896	1	MQ	1	unclassified
T2107171972_concoct_bins_bin.54	Pseudomonadota	#848380	2426187	56.74	2.905	1	MQ	1	unclassified
T2108173888_concoct_bins_bin.34	Pseudomonadota	#848380	2549306	52.54	1.309	1	MQ	1	unclassified
1111525849859858_bin.34	Pseudomonadota	#848380	1895024	71.39	2.21	1	MQ	1	unclassified
1111525849852309_bin.14	Pseudomonadota	#848380	5808711	91.12	9.61	1	MQ	1	unclassified
1111525849758776_bin.48	Pseudomonadota	#848380	2063585	64.77	0.86	1	MQ	1	classified
T2108174041_metabat2_bins_bin.7	Pseudomonadota	#848380	2107659	69.84	7.174	1	MQ	1	classified
T2107172014_concoct_bins_bin.37	Pseudomonadota	#848380	1916703	64.58	3.884	1	MQ	1	classified
T2107172018_concoct_bins_bin.117	Pseudomonadota	#848380	1941125	61.06	7.654	1	MQ	1	classified
T2107172012_concoct_bins_bin.60	Pseudomonadota	#848380	2629208	68.22	3.837	1	MQ	1	classified
T2108174089_concoct_bins_bin.98	Pseudomonadota	#848380	1558304	60.7	1.98	1	MQ	1	classified
T2107171957_concoct_bins_bin.6	Pseudomonadota	#848380	1567717	51.17	9.078	1	MQ	1	classified
T2108174041_metabat2_bins_bin.15	Pseudomonadota	#848380	1679496	51.33	1.724	1	MQ	1	classified
T2108174085_metabat2_bins_bin.17	Pseudomonadota	#848380	1621323	51.94	3.214	1	MQ	1	classified
1111525849480310_bin.11	Pseudomonadota	#848380	3841838	97.54	1.73	1	HQ	1	unclassified
1111525849853675_bin.14	Pseudomonadota	#848380	2773900	93.66	1.17	1	HQ	1	classified
T2108173976_concoct_bins_bin.14	Pseudomonadota	#848380	1937019	61.42	2.215	1	MQ	1	classified
T2108173989_concoct_bins_bin.56	Pseudomonadota	#848380	2560129	52.6	8.829	1	MQ	1	unclassified
T2108174103_maxbin2_bins_bin.4	Pseudomonadota	#848380	1251847	51.37	5.235	1	MQ	1	classified
T2108174095_maxbin2_bins_bin.8	Pseudomonadota	#848380	8539984	57.97	4.5	1	MQ	1	classified
1111525849481828_bin.20	Pseudomonadota	#848380	1183241	63.97	1.16	1	MQ	1	unclassified
DP1807004288_bin.4	Pseudomonadota	#848380	1302908	70.48	0	1	MQ	1	unclassified
1111525849743575_bin.111	Pseudomonadota	#848380	2132335	64.66	0	1	MQ	1	unclassified
T2108174147_concoct_bins_bin.167	Pseudomonadota	#848380	1267256	62.63	1.873	1	MQ	1	classified
T2109198974_concoct_bins_bin.4	Pseudomonadota	#848380	1209981	56.77	2.519	1	MQ	1	classified
T2108173926_concoct_bins_bin.73	Pseudomonadota	#848380	1155377	51.35	1.182	1	MQ	1	classified
T2108174032_concoct_bins_bin.21	Pseudomonadota	#848380	1546197	63.93	2.586	1	MQ	1	unclassified
T2108173924_concoct_bins_bin.90	Pseudomonadota	#848380	1722729	60.42	6.191	1	MQ	1	classified
T2109198913_concoct_bins_bin.21	Pseudomonadota	#848380	1888118	55.57	3.416	1	MQ	1	unclassified
T2109199048_maxbin2_bins_bin.8	Pseudomonadota	#848380	4201406	73.21	5.507	1	MQ	1	unclassified
T2109199036_concoct_bins_bin.15	Pseudomonadota	#848380	1754416	62.72	9.211	1	MQ	1	unclassified
T2109198891_maxbin2_bins_bin.13	Pseudomonadota	#848380	1426810	53.9	3.591	1	MQ	1	unclassified
1111525849771679_bin.6_new	Pseudomonadota	#848380	1250426	55.65	1.58	1	MQ	1	classified
1111525849853730_bin.13	Pseudomonadota	#848380	2779117	80.47	2.78	1	MQ	1	unclassified
T2108174094_concoct_bins_bin.3	Pseudomonadota	#848380	1455408	52.47	4.485	1	MQ	1	classified
1111525849770374_bin.35_new	Pseudomonadota	#848380	1097942	55.72	2.19	1	MQ	1	classified
1111525849852309_bin.23	Pseudomonadota	#848380	1582030	55.12	6.08	1	MQ	1	classified
T2109198880_concoct_bins_bin.21	Pseudomonadota	#848380	1327445	52.18	2.606	1	MQ	1	classified
T2109199089_concoct_bins_bin.25	Pseudomonadota	#848380	1244324	52.2	2.478	1	MQ	1	classified
T2108173897_concoct_bins_bin.85	Pseudomonadota	#848380	2038291	56.33	6.114	1	MQ	1	unclassified
T2108173925_concoct_bins_bin.6	Pseudomonadota	#848380	2712554	69.51	8.333	1	MQ	1	unclassified
T2108174119_concoct_bins_bin.106	Pseudomonadota	#848380	2413332	74.62	8.54	1	MQ	1	unclassified
T2108174025_concoct_bins_bin.58	Pseudomonadota	#848380	1682445	61.48	4.757	1	MQ	1	classified
1111525849858868_bin.23	Pseudomonadota	#848380	1679214	66.67	8.37	1	MQ	1	classified
1111525849853811_bin.1	Pseudomonadota	#848380	3307498	97.21	2.11	1	HQ	1	unclassified
T2108174000_metabat2_bins_bin.37	Pseudomonadota	#848380	1533103	63.82	4.214	1	MQ	1	classified
